StockCode,customer_type,Description,Category,elasticity_coefficient,r_squared,p_value,observation_count,mean_price,mean_weekly_quantity,total_revenue,is_significant,elasticity_type,commercial_priority,estimated_annual_opportunity
22367,WHOLESALE,CHILDRENS APRON SPACEBOY DESIGN,Home & Giftware,-9.775426086323,0.302227350355204,7.926318305390436e-09,95,1.9229608800504827,41.747368421052634,7356.680000000002,True,ELASTIC,MEDIUM,0.0
22371,WHOLESALE,AIRLINE BAG VINTAGE TOKYO 78,Bags,-1.1132455896864237,0.06391503933118448,0.02553854612900665,78,4.9008038407747865,9.23076923076923,3370.22,True,ELASTIC,MEDIUM,0.0
22372,WHOLESALE,AIRLINE BAG VINTAGE WORLD CHAMPION,Bags,0.669544129827087,0.021014183749089144,0.2609458895802176,62,4.966582063098191,4.403225806451613,1377.1299999999999,False,UNUSUAL,LOW,0.0
22374,WHOLESALE,AIRLINE BAG VINTAGE JET SET RED,Bags,-0.1042035015523337,0.0004922830446096871,0.8491183852890575,76,4.946737354221467,5.368421052631579,1973.6999999999998,False,INELASTIC,LOW,0.0
22375,WHOLESALE,AIRLINE BAG VINTAGE JET SET BROWN,Bags,-0.3343525009553202,0.004671569941561038,0.6200166679204991,55,4.732622377622377,3.981818181818182,1009.05,False,INELASTIC,LOW,0.0
22376,WHOLESALE,AIRLINE BAG VINTAGE JET SET WHITE,Bags,-0.6598596584831622,0.025414208838357988,0.24954653684173073,54,5.105902323892519,4.2592592592592595,1131.24,False,INELASTIC,LOW,0.0
22377,WHOLESALE,BOTTLE BAG RETROSPOT,Bags,-2.367046556965015,0.3558253075554272,4.915608582191476e-07,60,2.0094337955548345,27.033333333333335,2752.29,True,ELASTIC,MEDIUM,0.0
22378,WHOLESALE,WALL TIDY RETROSPOT,Home & Giftware,-2.9966111052563167,0.28838813658948537,3.341707817710591e-06,66,2.007073546869734,24.681818181818183,2597.93,True,ELASTIC,MEDIUM,0.0
22379,WHOLESALE,RECYCLING BAG RETROSPOT,Bags,-12.313250318949919,0.4720119400048305,1.5017614741760544e-14,95,2.0240618827109187,112.17894736842105,20742.080000000005,True,ELASTIC,MEDIUM,0.0
22380,WHOLESALE,TOY TIDY SPACEBOY,Home & Giftware,-9.338961732745252,0.4407931814134668,3.2228678002763724e-12,86,2.080162449618241,35.30232558139535,5873.7300000000005,True,ELASTIC,MEDIUM,0.0
22381,WHOLESALE,TOY TIDY PINK POLKADOT,Home & Giftware,-8.648186074769276,0.4036565227586948,2.745535657086148e-12,97,2.051338066397098,66.03092783505154,12424.349999999999,True,ELASTIC,MEDIUM,0.0
22382,WHOLESALE,LUNCH BAG SPACEBOY DESIGN,Bags,-12.674107601142072,0.2584449886610316,4.9019289592775395e-08,102,1.6285234919037879,117.84313725490196,19306.120000000003,True,ELASTIC,MEDIUM,0.0
22383,WHOLESALE,LUNCH BAG SUKI  DESIGN,Bags,-15.478204398191664,0.23986055348327184,1.1434964448408685e-07,105,1.618570788369456,146.58095238095237,24605.55,True,ELASTIC,MEDIUM,0.0
22384,WHOLESALE,LUNCH BAG PINK POLKADOT,Bags,-13.82118281322002,0.29069560267546646,7.149429299971162e-09,100,1.6218053687253646,132.48,21128.16,True,ELASTIC,MEDIUM,0.0
22385,WHOLESALE,JUMBO BAG SPACEBOY DESIGN,Bags,-9.652323121334135,0.49920810618405265,1.2502040351618221e-15,95,1.8946609668891274,123.90526315789474,21216.61,True,ELASTIC,MEDIUM,0.0
22386,WHOLESALE,JUMBO BAG PINK POLKADOT,Bags,-8.379971762873032,0.3166224542132138,9.112140672839606e-10,101,1.8308534993622156,285.61386138613864,51782.89,True,ELASTIC,MEDIUM,0.0
22389,WHOLESALE,PAPERWEIGHT SAVE THE PLANET,Home & Giftware,-1.2009228651311137,0.2543890825299554,0.002352875903026296,34,2.2786903440621527,11.558823529411764,768.1499999999999,True,ELASTIC,MEDIUM,0.0
22393,WHOLESALE,PAPERWEIGHT VINTAGE COLLAGE,Home & Giftware,-1.2823046960292703,0.2847366350197934,0.0005607195259288882,38,2.467368421052631,7.052631578947368,581.11,True,ELASTIC,MEDIUM,0.0
22398,WHOLESALE,MAGNETS PACK OF 4 SWALLOWS,Home & Giftware,-0.0716121001640353,5.797229036075269e-05,0.9590376850044613,48,1.2311238211022693,22.875,1356.5500000000002,False,INELASTIC,LOW,0.0
22399,WHOLESALE,MAGNETS PACK OF 4 CHILDHOOD MEMORY,Home & Giftware,-16.128416069017675,0.04074674043558024,0.13572432737195833,56,1.246795634920635,18.035714285714285,1255.66,False,ELASTIC,LOW,0.0
22400,WHOLESALE,MAGNETS PACK OF 4 HOME SWEET HOME,Home & Giftware,-5.871702453852523,0.01842225665631514,0.4100136163606639,39,1.245128205128205,14.871794871794872,720.44,False,ELASTIC,LOW,0.0
22402,WHOLESALE,MAGNETS PACK OF 4 VINTAGE COLLAGE,Home & Giftware,-0.3602673842637696,0.0016846215788529628,0.781793042345455,48,1.235400641025641,14.208333333333334,843.39,False,INELASTIC,LOW,0.0
22403,WHOLESALE,MAGNETS PACK OF 4 VINTAGE LABELS,Home & Giftware,-22.28973583282403,0.0571278623712721,0.18037456569950813,33,1.2475324675324675,10.363636363636363,425.22,False,ELASTIC,LOW,0.0
22405,WHOLESALE,MONEY BOX POCKET MONEY DESIGN,Storage,-16.11365639780658,0.08527868048442189,0.03960988509684048,50,1.2458380952380952,17.74,1097.35,True,ELASTIC,MEDIUM,0.0
22406,WHOLESALE,MONEY BOX KINGS CHOICE DESIGN,Storage,-3.4247408746886823,0.08001592964397197,0.0363857946870872,55,1.2913002765565964,35.50909090909091,2498.8100000000004,True,ELASTIC,MEDIUM,0.0
22407,WHOLESALE,MONEY BOX FIRST ADE DESIGN,Storage,-2.7220115141287007,0.09004137430553538,0.10716130690011737,30,1.284,7.133333333333334,259.59000000000003,False,ELASTIC,LOW,0.0
22408,WHOLESALE,MONEY BOX CONFECTIONERY DESIGN,Storage,-2.7721083410210006,0.06443454002023452,0.15402951677825108,33,1.2847474747474747,10.848484848484848,446.43,False,ELASTIC,LOW,0.0
22409,WHOLESALE,MONEY BOX BISCUITS DESIGN,Storage,12.034578734168724,0.08448770358719404,0.06523346087559595,41,1.2497560975609756,30.29268292682927,1687.02,False,UNUSUAL,LOW,0.0
22410,WHOLESALE,MONEY BOX HOUSEKEEPING DESIGN,Storage,-3.6688570666207836,0.0740715398713846,0.05586866068576184,50,1.2711063430777716,15.54,961.06,False,ELASTIC,LOW,0.0
22411,WHOLESALE,JUMBO SHOPPER VINTAGE RED PAISLEY,Home & Giftware,-7.969821959885099,0.4272823205527022,5.202375300340246e-13,96,1.8861105769036761,195.875,34579.64,True,ELASTIC,MEDIUM,0.0
22412,WHOLESALE,METAL SIGN NEIGHBOURHOOD WITCH,Home & Giftware,-17.38470924588871,0.246390887566311,1.2415194808068903e-05,70,2.0789076647052482,25.814285714285713,3655.2000000000003,True,ELASTIC,MEDIUM,0.0
22413,WHOLESALE,METAL SIGN TAKE IT OR LEAVE IT,Home & Giftware,-4.852656646692701,0.15160285347387192,0.00010500369999506812,94,2.905581186964794,38.797872340425535,9877.970000000003,True,ELASTIC,MEDIUM,0.0
22414,WHOLESALE,DOOR MAT NEIGHBOURHOOD WITCH,Doormats,-3.276005795975548,0.3739788153971989,1.0142814925731108e-07,63,8.025983824670584,14.841269841269842,4950.39,True,ELASTIC,MEDIUM,0.0
22415,WHOLESALE,WHITE TISSUE REAM,Home & Giftware,0.3632957289127658,0.0,3.846786574471043e-09,42,7.949999999999999,3.7142857142857144,1240.2,True,UNUSUAL,LOW,0.0
22416,WHOLESALE,36 DOILIES SPACEBOY DESIGN,Home & Giftware,-25.46867798701756,0.19540873922770607,0.001657090747736468,48,1.4464285714285712,13.291666666666666,896.3000000000001,True,ELASTIC,MEDIUM,0.0
22417,WHOLESALE,PACK OF 60 SPACEBOY CAKE CASES,Kitchen & Baking,-15.842828779540184,0.16794438278890378,0.00021457011764483937,77,0.5507001333522334,71.64935064935065,3007.35,True,ELASTIC,MEDIUM,0.0
22418,WHOLESALE,10 COLOUR SPACEBOY PEN,Home & Giftware,-13.968061751037327,0.13940439781668623,0.0009691144117020126,75,0.84681068526938,88.50666666666666,5559.62,True,ELASTIC,MEDIUM,0.0
22422,WHOLESALE,TOOTHPASTE TUBE PEN,Home & Giftware,-2.689950339295483,0.2732193105849914,0.0005398583255357022,40,0.7192062339101615,27.3,700.8,True,ELASTIC,MEDIUM,0.0
22423,WHOLESALE,REGENCY CAKESTAND 3 TIER,Kitchen & Baking,-16.18394103586644,0.48287403136986284,5.902247066502025e-14,88,11.545450472486316,190.85227272727272,191749.16999999998,True,ELASTIC,MEDIUM,0.0
22424,WHOLESALE,ENAMEL BREAD BIN CREAM,Home & Giftware,-8.484086896847986,0.32297987587030563,5.7198529394002564e-08,78,12.401649502305558,10.26923076923077,9556.79,True,ELASTIC,MEDIUM,0.0
22425,WHOLESALE,ENAMEL COLANDER CREAM,Home & Giftware,-19.743896017981257,0.2144225381885183,2.873505541392565e-05,75,4.931541937800761,6.453333333333333,2344.81,True,ELASTIC,MEDIUM,0.0
22426,WHOLESALE,ENAMEL WASH BOWL CREAM,Home & Giftware,-7.480473509390438,0.38527547095845205,9.487357908780787e-08,61,3.5889445688979773,11.491803278688524,2385.5499999999997,True,ELASTIC,MEDIUM,0.0
22427,WHOLESALE,ENAMEL FLOWER JUG CREAM,Home & Giftware,-18.370247891171477,0.3138704608628179,1.480592175373505e-06,64,5.831820867123761,25.90625,9546.280000000002,True,ELASTIC,MEDIUM,0.0
22428,WHOLESALE,ENAMEL FIRE BUCKET CREAM,Home & Giftware,-3.2727847844986533,0.026936538844434477,0.25979813071262586,49,6.971214024071166,5.530612244897959,1869.03,False,ELASTIC,LOW,0.0
22429,WHOLESALE,ENAMEL MEASURING JUG CREAM,Home & Giftware,-16.39777549914396,0.15334034089488258,0.0005125245382229304,75,4.238024682447677,16.28,5103.29,True,ELASTIC,MEDIUM,0.0
22430,WHOLESALE,ENAMEL WATERING CAN CREAM,Home & Giftware,-10.517976695833859,0.3643930192621091,1.6317529401625674e-07,63,4.899807016143192,12.26984126984127,3400.79,True,ELASTIC,MEDIUM,0.0
22431,WHOLESALE,WATERING CAN BLUE ELEPHANT,Home & Giftware,-4.82405813488215,0.2925380068149752,3.81073683802672e-07,77,1.9754579827912226,27.116883116883116,3875.12,True,ELASTIC,MEDIUM,0.0
22432,WHOLESALE,WATERING CAN GREEN DINOSAUR,Home & Giftware,-10.370664960294095,0.31167784473922777,8.995088265055271e-08,79,1.9123064701563597,24.518987341772153,3488.0699999999993,True,ELASTIC,MEDIUM,0.0
22433,WHOLESALE,WATERING CAN GREEN DINOSAUR,Home & Giftware,-8.990523833570846,0.3626364333928581,2.7694569414492723e-08,71,1.9144894244032162,24.197183098591548,3037.8199999999993,True,ELASTIC,MEDIUM,0.0
22434,WHOLESALE,BALLOON PUMP WITH 10 BALLOONS,Home & Giftware,-20.13052490184147,0.15191741586904395,0.001330273920363436,65,1.9439541160593792,15.830769230769231,1958.55,True,ELASTIC,MEDIUM,0.0
22435,WHOLESALE,SET OF 9 HEART SHAPED BALLOONS,Sets & Kits,-4.92436613554491,0.1231025606121523,0.002339317200145803,73,1.2592934745792874,33.42465753424658,2993.1400000000003,True,ELASTIC,MEDIUM,0.0
22436,WHOLESALE,12 COLOURED PARTY BALLOONS,Home & Giftware,-6.523282733304249,0.01647785736722962,0.2968406260545694,68,0.6493899951284862,32.85294117647059,1447.9,False,ELASTIC,LOW,0.0
22437,WHOLESALE,SET OF 9 BLACK SKULL BALLOONS,Sets & Kits,-18.39062646232622,0.21390584374329802,5.554858268132314e-05,70,0.8458850547852729,51.44285714285714,2928.25,True,ELASTIC,MEDIUM,0.0
22438,WHOLESALE,BALLOON ART MAKE YOUR OWN FLOWERS,Home & Giftware,-14.91723025795058,0.12555986643461303,0.036752648511750384,35,1.9428571428571433,12.228571428571428,819.5999999999999,True,ELASTIC,MEDIUM,0.0
22439,WHOLESALE,6 ROCKET BALLOONS,Home & Giftware,-2.5542923934133857,0.09487158124402928,0.00759063876865259,74,0.6851170053928674,32.067567567567565,1567.05,True,ELASTIC,MEDIUM,0.0
22441,WHOLESALE,GROW YOUR OWN BASIL IN ENAMEL MUG,Mugs & Drinkware,-11.930010991877927,0.12818029129256703,0.0025241270703829925,69,2.086337084820864,22.217391304347824,3153.3,True,ELASTIC,MEDIUM,0.0
22442,WHOLESALE,GROW YOUR OWN FLOWERS SET OF 3,Sets & Kits,-8.988922044953453,0.5642302407439423,6.523033023065122e-09,43,7.722036183543802,12.348837209302326,3188.01,True,ELASTIC,MEDIUM,0.0
22443,WHOLESALE,GROW YOUR OWN HERBS SET OF 3,Sets & Kits,-16.114187828969346,0.4179171580146529,1.214936885057214e-06,46,7.862405204047592,7.434782608695652,2560.7400000000002,True,ELASTIC,MEDIUM,0.0
22444,WHOLESALE,GROW YOUR OWN PLANT IN A CAN,Home & Giftware,-9.395551862611967,0.09845429995951427,0.03806740058547559,44,1.2413460111317254,102.54545454545455,5562.48,True,ELASTIC,MEDIUM,0.0
22445,WHOLESALE,PENCIL CASE GINGHAM FOREST,Home & Giftware,-2.459127267034855,0.07614717034129137,0.04549531567231654,53,3.029779874213836,7.471698113207547,1174.3200000000004,True,ELASTIC,MEDIUM,0.0
22446,WHOLESALE,PIN CUSHION BABUSHKA PINK,Home & Giftware,-0.035726614236244555,0.00010915180711901229,0.9547439629104267,32,3.3569843749999997,4.28125,454.88000000000005,False,INELASTIC,LOW,0.0
22448,WHOLESALE,PIN CUSHION BABUSHKA RED,Home & Giftware,-2.495790809893968,0.07762553296398633,0.08588317981103984,39,3.4238887115650596,12.58974358974359,1555.4099999999999,False,ELASTIC,LOW,0.0
22449,WHOLESALE,SILK PURSE BABUSHKA PINK,Home & Giftware,3.799612691299334,0.06778901398781201,0.09585593954747733,42,3.298690476190476,10.761904761904763,1487.53,False,UNUSUAL,LOW,0.0
22450,WHOLESALE,SILK PURSE BABUSHKA BLUE,Home & Giftware,-17.181633366828038,0.14061131627341716,0.02887790740985855,34,3.3386148007590135,11.911764705882353,1332.7499999999998,True,ELASTIC,MEDIUM,0.0
22451,WHOLESALE,SILK PURSE BABUSHKA RED,Home & Giftware,-20.8753378362047,0.35836680970205714,9.080987453201015e-05,37,3.32275983158336,19.45945945945946,2315.9999999999995,True,ELASTIC,MEDIUM,0.0
22452,WHOLESALE,MEASURING TAPE BABUSHKA PINK,Home & Giftware,-0.2278624181761304,0.0004820677396144557,0.8875033054227185,44,2.853661463116009,12.113636363636363,1474.1500000000003,False,INELASTIC,LOW,0.0
22453,WHOLESALE,MEASURING TAPE BABUSHKA BLUE,Home & Giftware,-17.97660669150194,0.39521542237506313,0.0001988347722136443,30,2.905000000000001,12.933333333333334,1070.2000000000003,True,ELASTIC,MEDIUM,0.0
22454,WHOLESALE,MEASURING TAPE BABUSHKA RED,Home & Giftware,-22.965681990828863,0.44050176156958176,1.226784369864982e-06,43,2.9101632610732717,22.906976744186046,2675.3499999999995,True,ELASTIC,MEDIUM,0.0
22456,WHOLESALE,NATURAL SLATE CHALKBOARD LARGE,Home & Giftware,-11.120539361243939,0.602680532423764,6.577971582517924e-18,83,4.693909754302555,40.36144578313253,14378.260000000002,True,ELASTIC,MEDIUM,0.0
22457,WHOLESALE,NATURAL SLATE HEART CHALKBOARD,Home & Giftware,-7.410527255853709,0.3040204100720225,6.588707990542267e-08,83,2.8886408415919536,108.32530120481928,25321.570000000003,True,ELASTIC,MEDIUM,0.0
22458,WHOLESALE,CAST IRON HOOK GARDEN FORK,Home & Giftware,-5.366802286400937,0.17558550484960755,0.009840332071270101,37,2.51097539556363,32.0,2826.9599999999996,True,ELASTIC,MEDIUM,0.0
22459,WHOLESALE,CAST IRON HOOK GARDEN TROWEL,Home & Giftware,-6.84028747362869,0.2661373467106347,0.000775337689733184,39,2.5098070818070815,25.743589743589745,2332.76,True,ELASTIC,MEDIUM,0.0
22460,WHOLESALE,EMBOSSED GLASS TEALIGHT HOLDER,Candles & Lighting,-4.194163363778186,0.2508529979163461,5.500457035357238e-06,74,1.2623703820528147,35.527027027027025,3182.0699999999997,True,ELASTIC,MEDIUM,0.0
22461,WHOLESALE,SAVOY ART DECO CLOCK,Home & Giftware,-2.0777434184016426,0.6099461271660526,1.1792782053304306e-08,37,10.92188892188892,6.918918918918919,1827.1999999999998,True,ELASTIC,MEDIUM,0.0
22464,WHOLESALE,HANGING METAL HEART LANTERN,Candles & Lighting,-4.668812456302398,0.2665645809321354,2.2322073748653417e-07,89,1.667808012969414,48.651685393258425,6967.14,True,ELASTIC,MEDIUM,0.0
22465,WHOLESALE,HANGING METAL STAR LANTERN,Candles & Lighting,-6.844804779802342,0.10754748281569337,0.00433913433638428,74,1.6286032441709313,34.567567567567565,4107.379999999999,True,ELASTIC,MEDIUM,0.0
22466,WHOLESALE,FAIRY TALE COTTAGE NIGHT LIGHT,Candles & Lighting,-12.345222758417156,0.3551024803853674,1.0375278731431132e-07,67,1.9232457714209048,38.92537313432836,4600.799999999999,True,ELASTIC,MEDIUM,0.0
22467,WHOLESALE,GUMBALL COAT RACK,Home & Giftware,-8.888123248079902,0.345546396539943,3.661462398459288e-08,74,2.3509836993855386,78.13513513513513,13171.43,True,ELASTIC,MEDIUM,0.0
22468,WHOLESALE,BABUSHKA LIGHTS STRING OF 10,Candles & Lighting,-12.308800906385525,0.39338857247674064,1.3419092829858936e-09,76,6.636921341842559,15.486842105263158,7296.6900000000005,True,ELASTIC,MEDIUM,0.0
22469,WHOLESALE,HEART OF WICKER SMALL,Home & Giftware,3.389371235053153,0.07573586333573978,0.021124063435921478,70,1.6139803486750754,270.8,31663.489999999998,True,UNUSUAL,LOW,0.0
22470,WHOLESALE,HEART OF WICKER LARGE,Home & Giftware,-1.1697857370778668,0.004905785219877279,0.5531882298885921,74,2.884573403153118,169.0810810810811,36563.42,False,ELASTIC,LOW,0.0
22471,WHOLESALE,TV DINNER TRAY AIR HOSTESS,Home & Giftware,-2.3879107134401485,0.3670240594449087,2.1243959991179784e-05,42,4.765007680491551,7.166666666666667,1093.93,True,ELASTIC,MEDIUM,0.0
22472,WHOLESALE,"TRAY FOR TV DINNER , DOLLY GIRL",Home & Giftware,-2.5599291266349598,0.1452694240226644,0.007523426787618375,48,5.096491769547325,6.041666666666667,1339.1800000000003,True,ELASTIC,MEDIUM,0.0
22473,WHOLESALE,TV DINNER TRAY VINTAGE PAISLEY,Home & Giftware,-1.9052546524171055,0.44645481631678385,7.203565060556092e-07,44,4.913553877242585,10.818181818181818,1583.24,True,ELASTIC,MEDIUM,0.0
22474,WHOLESALE,SPACEBOY TV DINNER TRAY,Home & Giftware,-3.173974436250841,0.14374114565054819,0.007872572308243363,48,5.022180083972253,6.708333333333333,1480.5400000000002,True,ELASTIC,MEDIUM,0.0
22475,WHOLESALE,SKULL DESIGN TV DINNER TRAY,Home & Giftware,-17.191685172219238,0.5593105184535896,2.856600425777941e-12,62,4.8804498923127255,8.03225806451613,2225.4999999999995,True,ELASTIC,MEDIUM,0.0
22476,WHOLESALE,EMPIRE UNION JACK TV DINNER TRAY,Home & Giftware,-1.6899630691451237,0.10445794644401718,0.01943519829969916,52,5.261405773713465,7.846153846153846,1930.2799999999997,True,ELASTIC,MEDIUM,0.0
22477,WHOLESALE,WATERING CAN GARDEN MARKER,Home & Giftware,18.353554163770838,0.32779437154466773,2.1183236476834744e-05,48,1.2581079110878834,32.5,2113.7,True,UNUSUAL,LOW,0.0
22478,WHOLESALE,BIRDHOUSE GARDEN MARKER,Nature & Animals,20.11397477395091,0.38372971363066466,7.600854771455178e-07,53,1.2585392574558734,30.77358490566038,2204.35,True,UNUSUAL,LOW,0.0
22479,WHOLESALE,DAISY GARDEN MARKER,Home & Giftware,18.471109635973583,0.3892734708068408,1.6961766130422553e-05,40,1.2593353494623656,32.425,1784.9499999999998,True,UNUSUAL,LOW,0.0
22480,WHOLESALE,RED TEA TOWEL CLASSIC DESIGN,Home & Giftware,-16.155085832380703,0.17930697591452438,0.001030685987294713,57,1.2416240799078768,23.17543859649123,1596.53,True,ELASTIC,MEDIUM,0.0
22481,WHOLESALE,BLACK TEA TOWEL CLASSIC DESIGN,Home & Giftware,-2.995653294261541,0.0625407766591689,0.09369723944866624,46,1.2379710144927536,9.978260869565217,553.8299999999999,False,ELASTIC,LOW,0.0
22482,WHOLESALE,BLUE TEA TOWEL CLASSIC DESIGN,Home & Giftware,-18.163785432974183,0.33554138812933265,2.466544438533688e-05,46,1.2366456637991163,24.847826086956523,1355.79,True,ELASTIC,MEDIUM,0.0
22483,WHOLESALE,RED GINGHAM TEDDY BEAR,Home & Giftware,-3.375339602560888,0.09114102760259568,0.018051367669128623,61,2.9947507527601194,9.721311475409836,1716.63,True,ELASTIC,MEDIUM,0.0
22485,WHOLESALE,SET OF 2 WOODEN MARKET CRATES,Sets & Kits,-13.744491632749531,0.4543144896711271,4.636856740263032e-11,74,12.496381904449612,7.972972972972973,7133.700000000001,True,ELASTIC,MEDIUM,0.0
22487,WHOLESALE,WHITE WOOD GARDEN PLANT LADDER,Home & Giftware,-8.336998977694643,0.28909893253680974,9.382471969622366e-08,86,9.495006765994606,9.174418604651162,7324.060000000001,True,ELASTIC,MEDIUM,0.0
22488,WHOLESALE,NATURAL SLATE RECTANGLE CHALKBOARD,Home & Giftware,-6.829742489843884,0.25846261446503027,3.127638925570319e-07,90,1.6372075510798652,46.644444444444446,6659.219999999999,True,ELASTIC,MEDIUM,0.0
22491,WHOLESALE,PACK OF 12 COLOURED PENCILS,Home & Giftware,-13.670103035779213,0.24477187735596329,8.617966949993009e-06,73,0.8466477369398127,47.9041095890411,2860.91,True,ELASTIC,MEDIUM,0.0
22492,WHOLESALE,MINI PAINT SET VINTAGE,Sets & Kits,-11.479865559947935,0.2525026568060893,6.080523526183517e-07,88,0.6402999378952547,220.39772727272728,12100.45,True,ELASTIC,MEDIUM,0.0
22493,WHOLESALE,PAINT YOUR OWN CANVAS SET,Sets & Kits,-11.78361105283811,0.25453755100731645,4.575446090085421e-06,74,1.6414723800089368,39.054054054054056,4535.300000000001,True,ELASTIC,MEDIUM,0.0
22494,WHOLESALE,EMERGENCY FIRST AID TIN,Home & Giftware,-2.4871332125811403,0.09606414307220157,0.008060920958803387,72,1.319104828042328,16.73611111111111,1512.2099999999998,True,ELASTIC,MEDIUM,0.0
22495,WHOLESALE,SET OF 2 ROUND TINS CAMEMBERT,Sets & Kits,-18.491716656133068,0.08791476594137515,0.03281000370348378,52,2.9434065934065927,7.538461538461538,1142.0000000000002,True,ELASTIC,MEDIUM,0.0
22496,WHOLESALE,SET OF 2 ROUND TINS DUTCH CHEESE,Sets & Kits,-14.515592241459249,0.09463665749801953,0.03153389813382322,49,2.9418367346938776,7.061224489795919,1006.3,True,ELASTIC,MEDIUM,0.0
22497,WHOLESALE,SET OF 2 TINS VINTAGE BATHROOM,Sets & Kits,-13.454496364912416,0.024453311202651484,0.27315857326915177,51,4.245642701525054,5.392156862745098,1166.75,False,ELASTIC,LOW,0.0
22498,WHOLESALE,WOODEN REGATTA BUNTING,Bunting & Decoration,-14.796039488560186,0.10687949216663484,0.009500261751378546,62,5.935923753665689,8.241935483870968,2992.45,True,ELASTIC,MEDIUM,0.0
22499,WHOLESALE,WOODEN UNION JACK BUNTING,Bunting & Decoration,-6.990116601117409,0.13529378247862633,0.0004937523055605617,86,5.911169231111244,26.313953488372093,12884.38,True,ELASTIC,MEDIUM,0.0
22501,WHOLESALE,PICNIC BASKET WICKER LARGE,Home & Giftware,-18.713160524198642,0.6533199488260877,1.98478845581912e-15,62,9.46758324321856,25.967741935483872,14443.050000000001,True,ELASTIC,MEDIUM,0.0
22502,WHOLESALE,PICNIC BASKET WICKER 60 PIECES,Home & Giftware,0.10785723225740046,0.003729982115987629,0.6400930577704717,61,15.749722115001408,31.901639344262296,48913.20000000001,False,UNUSUAL,LOW,0.0
22505,WHOLESALE,MEMO BOARD COTTAGE DESIGN,Home & Giftware,-9.800240058029003,0.26572753249351355,8.45561979669466e-07,81,4.9008456284928945,16.679012345679013,6299.39,True,ELASTIC,MEDIUM,0.0
22507,WHOLESALE,MEMO BOARD RETROSPOT  DESIGN,Home & Giftware,-12.384282477121989,0.5386269534001686,2.802037352133258e-16,89,4.818085341433782,45.48314606741573,17565.44,True,ELASTIC,MEDIUM,0.0
22508,WHOLESALE,DOORSTOP RETROSPOT HEART,Home & Giftware,-2.2951095266030035,0.018285639702505407,0.21446530100612624,86,3.766854321910046,22.976744186046513,7598.7699999999995,False,ELASTIC,LOW,0.0
22509,WHOLESALE,SEWING BOX RETROSPOT DESIGN,Storage,-12.874082587101379,0.5629228599420794,3.8170898273532845e-08,39,16.525824175824184,3.1794871794871793,1987.8000000000002,True,ELASTIC,MEDIUM,0.0
22511,WHOLESALE,DOORSTOP RUSSIAN DOLL RETROSPOT,Home & Giftware,-1.6540392348758264,0.4699376438719506,5.516982141933147e-06,35,3.2655809523809523,5.857142857142857,482.99,True,ELASTIC,MEDIUM,0.0
22513,WHOLESALE,DOORSTOP FOOTBALL DESIGN,Home & Giftware,-2.1493023861906897,0.31256648796160424,5.377115378851923e-05,46,4.335329798515377,7.8478260869565215,1086.7500000000002,True,ELASTIC,MEDIUM,0.0
22514,WHOLESALE,CHILDS GARDEN SPADE BLUE,Home & Giftware,-17.29715812709995,0.48986164049792424,4.382315884558758e-08,47,2.0670088090515666,15.23404255319149,1345.0799999999997,True,ELASTIC,MEDIUM,0.0
22515,WHOLESALE,CHILDS GARDEN SPADE PINK,Home & Giftware,-21.646220374741176,0.4782629148575205,1.920895922798769e-08,51,2.074727456238937,14.352941176470589,1375.68,True,ELASTIC,MEDIUM,0.0
22516,WHOLESALE,CHILDS GARDEN RAKE BLUE,Home & Giftware,-17.44239509574192,0.5367443237464102,1.2512966284431082e-06,33,2.065968486278084,18.09090909090909,1102.68,True,ELASTIC,MEDIUM,0.0
22517,WHOLESALE,CHILDS GARDEN RAKE PINK,Home & Giftware,-18.84785483283607,0.4951962726556022,4.0800248676423825e-07,40,2.068977253628724,14.675,1078.68,True,ELASTIC,MEDIUM,0.0
22518,WHOLESALE,CHILDS GARDEN BRUSH BLUE,Home & Giftware,-19.10653527261293,0.598826962091269,1.859931672367398e-09,42,2.046492073822104,22.571428571428573,1785.78,True,ELASTIC,MEDIUM,0.0
22519,WHOLESALE,CHILDS GARDEN BRUSH PINK,Home & Giftware,-20.22634166454613,0.5538507631130396,5.863259508505035e-10,50,2.0576914304593306,19.2,1816.9799999999998,True,ELASTIC,MEDIUM,0.0
22520,WHOLESALE,CHILDS GARDEN TROWEL BLUE,Home & Giftware,-31.008400727030086,0.16130839116653506,0.00566473691073961,46,0.846147636191549,24.26086956521739,931.44,True,ELASTIC,MEDIUM,0.0
22521,WHOLESALE,CHILDS GARDEN TROWEL PINK,Home & Giftware,-34.604089508732024,0.18249216358842235,0.0022035629624545645,49,0.8458287171462695,24.040816326530614,981.0199999999999,True,ELASTIC,MEDIUM,0.0
22522,WHOLESALE,CHILDS GARDEN FORK BLUE,Home & Giftware,-27.959937227639788,0.15419742607400255,0.0033135411500786393,54,0.8463846131846133,21.35185185185185,962.8899999999999,True,ELASTIC,MEDIUM,0.0
22523,WHOLESALE,CHILDS GARDEN FORK PINK,Home & Giftware,-32.73545522972217,0.17309661957692912,0.0011614571433620556,58,0.8463021726700972,20.586206896551722,994.62,True,ELASTIC,MEDIUM,0.0
22524,WHOLESALE,CHILDRENS GARDEN GLOVES BLUE,Home & Giftware,-28.434586411716236,0.10929585351486415,0.02322704507494785,47,1.246382483918852,16.851063829787233,983.1600000000001,True,ELASTIC,MEDIUM,0.0
